Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
CO;DF;BRASILIA;AUTO SHOPPING DERIVADOS DE PETROLEO LTDA; 37.063.328/0009-14; QI 19 LOTES 02 E 04;S/N;SETOR INDUSTRIAL;TAGUATINGA;72120-190;GLP;19/10/2022;99,99;;R$ / 13 kg;ULTRAGAZ
NE;MA;SAO LUIS;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0005-42;AVENIDA DOS HOLANDESES;S/N;;OLHO DAGUA;65065-180;GLP;19/10/2022;114,99;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;POSTO AMERICANO LTDA; 23.706.245/0005-68;AVENIDA DOS HOLANDESES;202;;OLHO D¿ÁGUA;65065-180;GLP;19/10/2022;115;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;LIMA COMERCIAL DE COMBUSTIVEIS LTDA; 69.418.101/0001-83;AVENIDA JERONIMO DE ALBUQUERQUE  MARANHAO;5;;COHAB ANIL I;65051-210;GLP;19/10/2022;114,9;;R$ / 13 kg;LIQUIGÁS
NE;PB;CAMPINA GRANDE;NOBREGA COMBUSTIVEIS LIMITADA; 00.497.918/0001-98;RUA JOAQUIM CAROCA;517;;UNIVERSITARIO;58429-120;GLP;19/10/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS ANEL DO BREJO LTDA; 08.587.065/0001-97;RUA DR VASCONCELOS;127;;ALTO BRANCO;58102-501;GLP;19/10/2022;110;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;POSTO CHE LTDA; 03.309.795/0001-02;AVENIDA CELSO PINHEIRO;2710;;TRES ANDARES;64015-310;GLP;19/10/2022;109;;R$ / 13 kg;LIQUIGÁS
S;RS;SANTA MARIA;CAMOBI COMERCIO E TRANSPORTES LTDA; 07.538.128/0001-52;ESTRADA RS 509;5015;;CAMOBI;97095-000;GLP;19/10/2022;129,9;;R$ / 13 kg;VIBRA ENERGIA
S;RS;SANTA MARIA;COMERCIO DE COMBUSTIVEIS PADOIN LTDA; 04.340.316/0001-83;AVENIDA GOVERNADOR WALTER JOBIM;353;;PATRONATO;97020-355;GLP;19/10/2022;120;;R$ / 13 kg;VIBRA ENERGIA
SE;SP;CACAPAVA;AUTO POSTO CEREJEIRA DO VALE LTDA - EPP; 00.163.056/0001-67;RUA GONCALVES DIAS;11;;VILA SANTOS;12280-015;GLP;19/10/2022;88,99;;R$ / 13 kg;BRANCA
SE;SP;CACAPAVA;AUTO POSTO BRASIL DE CAÇAPAVA LTDA; 02.375.671/0001-62;AVENIDA DOUTOR JOSE DE MOURA RESENDE;4;;VERA CRUZ;12287-650;GLP;19/10/2022;95;;R$ / 13 kg;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO EVOLUCAO LTDA; 53.977.773/0001-99;AVENIDA BRASIL;44;;CENTRO;13800-024;GLP;19/10/2022;99,5;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO COLLA & SILVA LTDA; 05.242.195/0001-08;AVENIDA ALFREDO ANTONIO DE OLIVEIRA;2685;;JD. PLANALTO;15046-600;GLP;19/10/2022;115;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO JOSE DO RIO PRETO;VITORIA COMERCIO DE DERIVADOS DE PETROLEO LTDA.; 64.545.346/0001-58;AVENIDA DOUTOR ANTONIO MARQUES DOS SANTOS;1041;;JARDIM SEYON;15050-500;GLP;19/10/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA; 55.873.269/0001-74;AVENIDA FORTUNATO ERNESTO VETORAZZO;650;;JARDIM RESIDENCIAL VETORASSO;15040-300;GLP;19/10/2022;130;;R$ / 13 kg;ULTRAGAZ
NE;CE;FORTALEZA;GIOFAR COMERCIO DE DERIVADOS DE PETROLEO LTDA; 02.942.117/0001-10;RUA FREI CIRILO;3889;A;MESSEJANA;60864-190;GLP;19/10/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO LUIS;H S C PEREIRA; 07.060.336/0001-99;AVENIDA JOAQUIM MOCHEL;21;": ESTRADA DO ITAPIRACO;";COHATRAC IV;65054-415;GLP;19/10/2022;117;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;POSTO CANAL TERRA LTDA; 07.181.236/0001-10;AVENIDA VEREADOR TOALDO TULIO;4661;;SAO BRAZ;82300-980;GLP;19/10/2022;112,95;;R$ / 13 kg;VIBRA ENERGIA
S;PR;CURITIBA;AUTO POSTO JARDIM PINHEIROS LTDA; 06.068.071/0001-02;RUA JOAO REFFO;1384;;SANTA FELICIDADE;82410-000;GLP;19/10/2022;104,99;;R$ / 13 kg;BRANCA
NE;AL;MACEIO;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA; 06.980.064/0010-73;AV. DURVAL DE GOES MONTEIRO;1801;;TABULEI.DOS MARTINS;57061-000;GLP;19/10/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;GUERENGUE COMERCIO DE GAS LTDA.; 00.125.223/0001-85;ESTRADA DO GUERENGUE;1710;;JACAREPAGUA;22713-001;GLP;19/10/2022;97;;R$ / 13 kg;ULTRAGAZ
S;RS;SAO LEOPOLDO;APA DISTRIBUIDORA DE GAS LTDA; 00.195.659/0001-40;AVENIDA HENRIQUE BIER;1276;ESQ. CAMPO BOM;CAMPINA;93135-000;GLP;19/10/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;GRAVATAI;COMERCIAL DE GAS DIMER LTDA; 00.244.092/0001-55;AVENIDA BRASIL;1645;;SÃO GERALDO;94150-000;GLP;19/10/2022;108;;R$ / 13 kg;LIQUIGÁS
S;RS;CACHOEIRINHA;AMIGAO COMERCIO VAREJISTA DE GAS GLP E AGUA EIRELI; 00.445.292/0001-76;RUA SAO PEDRO,;442;SALA 01;VISTA ALEGRE;94945-530;GLP;19/10/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;MG;BELO HORIZONTE;MARLENE LOUBACK DE OLIVEIRA - ME; 00.794.237/0001-91;RUA JOSÉ FELIX MARTINS Nº 708 A;S/N;;MANTIQUEIRA;31660-100;GLP;19/10/2022;99,99;;R$ / 13 kg;BRANCA
CO;GO;GOIANIA;FONSECA MARTINS COMERCIO DE GAS - EIRELI; 00.961.053/0001-79;AVENIDA PASTEUR;S/N;QUADRA144                 LOTE  02;PARQUE ANHANGUERA II;74340-570;GLP;19/10/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;ALIGAS COMERCIO GAS LTDA ME; 01.283.945/0001-20;AVENIDA JARIMANDUBA;751;771;JARAGUA;05181-000;GLP;19/10/2022;110;;R$ / 13 kg;LIQUIGÁS
S;RS;GRAVATAI;COMERCIAL  DE GÁS BECKER LTDA.; 01.485.360/0001-93;ESTRADA RS 020;1460;;MORADA DO VALE I;94370-000;GLP;19/10/2022;80;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;GO;GOIANIA;IVONIR ANTONIO SILVA - ME; 01.698.834/0001-85;RUA B-19;57;QUADRA 30   LOTE  08;SETOR  NOVO  HORIZONTE;74000-000;GLP;19/10/2022;120;;R$ / 13 kg;BRANCA
SE;MG;CARATINGA;LORD GAS LTDA - ME; 01.876.795/0001-69;AVENIDA PRESIDENTE TANCREDO NEVES;2121;;ZACARIAS;35300-102;GLP;19/10/2022;125;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;GOVERNADOR VALADARES;ROSILANE LOPES DO NASCIMENTO; 01.961.733/0001-55;RUA PEDRO LESSA;200;;LOURDES;35030-440;GLP;19/10/2022;130;;R$ / 13 kg;BRANCA
CO;MS;CAMPO GRANDE;PAI & FILHO COMÉRCIO DE GÁS LTDA. - EPP; 02.154.625/0001-33;RUA PEDRO CELESTINO;550;;VILA SOL NASCENTE;79004-560;GLP;19/10/2022;125;;R$ / 13 kg;COPA ENERGIA
S;RS;NOVO HAMBURGO;GAS EXPRESSO COMERCIO DE GAS LTDA; 02.264.480/0001-23;RUA GETULIO VARGAS;11;;PATRIA NOVA;93410-050;GLP;19/10/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;AMPARO;UNILAR COMÉRCIO DE GÁS LTDA. ME; 02.324.870/0001-41;RUA NORUEGA;263;;LOTEAMENTO NARDINI;13905-060;GLP;19/10/2022;117;;R$ / 13 kg;ULTRAGAZ
NE;BA;SALVADOR;LUCIANO RODRIGUES COSTA; 02.685.890/0001-48;RUA GONÇALVES CEZIMBRA;22;;PITUAÇU;41741-155;GLP;19/10/2022;120;;R$ / 13 kg;BAHIANA
SE;SP;MOGI MIRIM;JOSE ANTONIO MAIOLLO - ME; 03.158.462/0001-20;AAVENIDA LUIZ GONZAGA DE ALMEIDA CAMPOS;421;;JD.BIANCHI;13801-349;GLP;19/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;FORTALEZA;W H COMERCIO DE GAS LTDA; 03.203.216/0001-42;AV. F,;610;;JOSE WALTER;60750-050;GLP;19/10/2022;119;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;AMARO & SILVA COMERCIAL DE GAS LTDA; 03.214.816/0001-06; QI 08 LOTES 82/84;S/N;GALPAO B;TAGUATINGA;72135-080;GLP;19/10/2022;105;;R$ / 13 kg;BRANCA
S;RS;SANTA MARIA;NARA MEDIANEIRA SILVEIRA MACHADO; 03.406.750/0001-56;RUA MAJOR DUARTE;623;;NOSSA SENHORA DAS DORES;97050-460;GLP;19/10/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;FP COMERCIO DE GAS EIRELI; 03.756.971/0001-54;RUA DOUTOR  PEDRO TEIXEIRA;5041;;PARQUE IDEAL;64077-785;GLP;19/10/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;IRAPIRANGA DISTRIBUIDORA DE GÁS LTDA. - ME; 03.985.248/0001-47;RUA GUIRAREIA V EMA;1158;;IRAJÁ;21371-420;GLP;19/10/2022;93;;R$ / 13 kg;ULTRAGAZ
CO;DF;BRASILIA;RE FOLGIERINI COMERCIO DE GAS LTDA; 03.985.655/0001-54; QNM 23 CONJ. C CASA;4;;CEILANDIA;72237-100;GLP;19/10/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;GOIANIA;ELDORADO GÁS LTDA - ME; 03.989.711/0001-29;AVENIDA   MAURICIO GOMES RIBEIRO;1094;QUADRA 21-A LOTE 02;VILA NOVO HORIZONTE;74363-800;GLP;19/10/2022;115;;R$ / 13 kg;LIQUIGÁS
SE;SP;AMPARO;DISTRIBUIDORA DE GAS CARAJAS LTDA ME; 04.226.772/0001-05;AVENIDA ULDERICO BATONI;277;;JARDIM SÃO DIMAS;13905-610;GLP;19/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;TAUBATE;DEPOSITO DE GAS YOSHIDA LTDA. - ME.; 04.604.149/0001-30;RUA JOSE VICENTE DE BARROS;2455;;PQ. SAO LUIS;12061-001;GLP;19/10/2022;100;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;V. F. SOUSA COMERCIO; 04.618.582/0001-25;AVENIDA PREFEITO  HUGO BASTOS;5922;PARQUE MÃO SANTA;VALE QUEM TEM;64057-390;GLP;19/10/2022;120;;R$ / 13 kg;LIQUIGÁS
N;RR;BOA VISTA;N NERI. AGUIAR LTDA; 04.687.240/0001-67;RUA FELIPE XAUD;2613;;CAMBARA;69313-445;GLP;19/10/2022;124;;R$ / 13 kg;FOGAS
N;AM;MANAUS;JOAO LUCIO DA SILVA BARBOSA - ME; 04.729.796/0001-79;RUA 30   CASTELO BRANCO I;1,204;CONJ. CASTELO BRANCO;PARQUE 10 DE NOVEMBR;69055-480;GLP;19/10/2022;120;;R$ / 13 kg;AMAZONGÁS
S;PR;CURITIBA;RODRIGO ALVES DA SILVA; 05.023.295/0001-35;R. MAJOR HEITOR GUIMARÃES;1408;;CAMPINA DO SIQUEIRA;80740-340;GLP;19/10/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;CARATINGA;GIL GAS LTDA; 23.151.319/0001-13;AVENIDA JOAO CAETANO NASCIMENTO;803;;LIMOEIRO;35300-104;GLP;19/10/2022;120;;R$ / 13 kg;NGC DISTRIBUIDORA
CO;GO;GOIANIA;DISTRIBUIDORA DE GAZ EUROPA LTDA.; 37.273.539/0001-24;AVENIDA ITÁLIA;1973;QD. 109 LOTE 25;JARDIM EUROPA;74325-110;GLP;19/10/2022;107;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;CAMPO LIMPO COM DE GAS LTDA; 68.126.788/0001-10;ESTRADA DO CAMPO LIMPO;3610;;JD. CAMPO LIMPO;05787-001;GLP;19/10/2022;106,99;;R$ / 13 kg;BRANCA
SE;RJ;RIO DE JANEIRO;REVENDEDORA DE GLP VULCANO LTDA; 68.568.658/0001-38;RUA MANDINA;400;;CURICICA;22780-530;GLP;19/10/2022;102;;R$ / 13 kg;ULTRAGAZ
SE;MG;IPATINGA;CARVALHO E GARDINGO LTDA; 71.118.939/0001-01;RUA CARLOS CHAGAS;885;;CIDADE NOBRE;35162-359;GLP;19/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;ORLIGÁS COMÉRCIO E TRANSPORTE DE GÁS LTDA.; 74.122.888/0001-71;RUA BARTOLOMEU LOURENÇO DE GUSMAO;4184;;BOQUEIRAO;81730-040;GLP;19/10/2022;105;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;COMERCIAL DE GAS ULTRA ZATT LTDA. ME; 74.288.556/0001-61;AVENIDA MIGUEL DE CASTRO;674;;PIRITUBA;02950-000;GLP;19/10/2022;109,99;;R$ / 13 kg;ULTRAGAZ
S;SC;CHAPECO;SERVIGAS COM. DE GAS LTDA. - ME; 81.019.192/0001-80;RUA GUAPORE - D;540;;PRESIDENTE MEDICI;89801-100;GLP;19/10/2022;120;;R$ / 13 kg;ULTRAGAZ
S;RS;SAO LEOPOLDO;G C DA SILVEIRA; 88.943.212/0001-53;RUA DOM PEDRO I;665;;RIO BRANCO;93040-000;GLP;19/10/2022;102;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;SAO LEOPOLDO;W.BIANCHI COMERCIO DE GAS LTDA; 94.271.939/0001-34;AVENIDA FEITORIA;4430;;FEITORIA;93040-290;GLP;19/10/2022;102;;R$ / 13 kg;LIQUIGÁS
S;RS;GRAVATAI;COMERCIAL DE GAS FOGUINHOS EIRELI - EPP; 97.381.586/0001-13;AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA;5974;PDA. 64;VILA BRANCA;94060-000;GLP;19/10/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;SAO LEOPOLDO;ALVARO FERREIRA NUNES; 04.083.273/0001-06;AVENIDA VINTE E CINCO DE JULHO;593;;VICENTINA;93025-820;GLP;19/10/2022;95;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;T DE L N FERREIRA LTDA; 05.584.976/0002-53;R IVAN TITO DE OLIVEIRA;2086;SUL;LOURIVAL PARENTE;64023-500;GLP;19/10/2022;115;;R$ / 13 kg;LIQUIGÁS
NE;AL;MACEIO;RENATO CAVALCANTE LINS -ME; 12.207.619/0001-50;RUA NOVA;56;;CHA DE BEBEDOURO;57018-120;GLP;19/10/2022;105;;R$ / 13 kg;LIQUIGÁS
S;SC;BLUMENAU;AMAURI DELGADO DA SILVA & CIA LTDA.; 04.540.932/0001-88;RUA FRANCISCO VAHLDIECK;1021;;FORTALEZA;89056-000;GLP;19/10/2022;124,9;;R$ / 13 kg;ULTRAGAZ
S;SC;BLUMENAU;MC COMÉRCIO DE GÁS E ÁGUA LTDA EPP; 05.350.973/0001-74;GUILHERME SHARF;455;;ITOUPAVA CENTRAL;89062-000;GLP;19/10/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;MARK GREEN DISTRIBUIDORA DE GAS LTDA. - ME.; 04.216.171/0001-03;RUA DIAS DE TOLEDO;190;;SAUDE;04143-030;GLP;19/10/2022;114,99;;R$ / 13 kg;ULTRAGAZ
NE;CE;FORTALEZA;LL COMÉRCIO DE GÁS LTDA ME; 00.599.919/0008-10;AVENIDA F;600;TERCEIRA ETAPA;JOSÉ WALTER;60750-050;GLP;19/10/2022;119;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;V. F. SOUSA COMERCIO; 04.618.582/0006-30;AVENIDA ZEQUINHA FREIRE;2009;;SANTA LIA;64057-000;GLP;19/10/2022;120;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;T DE L N FERREIRA LTDA; 05.584.976/0003-34;RUA SANTA ROSA;2618;VILA SÃO JOSÉ DA COSTA RICA;TRES ANDARES;64017-755;GLP;19/10/2022;120;;R$ / 13 kg;LIQUIGÁS
NE;PI;TERESINA;T DE L N FERREIRA LTDA; 05.584.976/0006-87;CONJUNTO RAIMUNDO PORTELA;B - 1;QD. 91 - LT. 08;PROMORAR;64027-970;GLP;19/10/2022;115;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;HAUERGÁS COMÉRCIO  DE GÁS LTDA - ME; 05.906.825/0001-93;RUA PROFESSOR JOÃO SOARES BARCELOS;2251;;BOQUEIRÃO;81670-080;GLP;19/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BELO HORIZONTE;SILGAS COMERCIO DE GAS LTDA; 04.911.256/0001-01;RUA JOAO MAGELA LUZ;78;;CEU AZUL;31580-050;GLP;19/10/2022;130;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;SP;SAO PAULO;COMERCIO DE GAS FRANCISCO MORATO LTDA.; 00.008.501/0001-14;AVENIDA PROFESSOR FRANCISCO MORATO;4841;;FERREIRA;05521-200;GLP;19/10/2022;114;;R$ / 13 kg;LIQUIGÁS
NE;CE;FORTALEZA;MSM SOCIEDADE COMERCIAL LTDA; 41.567.876/0001-00;RUA JOSÉ PEREIRA;97;;PAUPINA;60874-380;GLP;19/10/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;LU GÁS COMÉRCIO DE GÁS LTDA; 07.000.036/0001-14;AVENIDA MERITI;3293;;CORDOVIL;21250-141;GLP;19/10/2022;97;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;FF GAS E ACESSORIOS COMERCIAL LTDA; 02.929.260/0001-71;AVENIDA PAULA FERREIRA;2446;;PIRITUBA;02916-000;GLP;19/10/2022;109;;R$ / 13 kg;ULTRAGAZ
SE;SP;ARACATUBA;C A Z AFFONSO - ME.; 03.057.896/0001-33;AVENIDA ODORINDO PERENHA;741;;JD. UMUARAMA;16058-703;GLP;19/10/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;SALVADOR;MARANATA COMERCIO DE GAS EIRELI; 06.103.440/0001-50;RUA EDUARDO CAMPOS;47;LOJA  01                        DEPOSITO NR 01;BOCA DO RIO;41705-230;GLP;19/10/2022;121;;R$ / 13 kg;LIQUIGÁS
CO;MS;CAMPO GRANDE;ESPINDOLA & SANTANA COMÉRCIO DE GLP LTDA.; 07.544.909/0001-50;RUA ELVIRA PACHECO SAMPAIO;1454;;UNIVERSITARIO SEC B;79063-060;GLP;19/10/2022;115;;R$ / 13 kg;ULTRAGAZ
N;RR;BOA VISTA;MARIA DE LOURDES LINHARES DA CRUZ EIRELI; 34.793.372/0001-34;RUA OSCAR MARTINS DOS SANTOS;483;;CAMBARA;69313-342;GLP;19/10/2022;120;;R$ / 13 kg;FOGAS
NE;CE;FORTALEZA;GUSTAVO DOMINGOS LIMA NETO - ME; 02.596.358/0001-54;RUA FLORO BATOLOMEU;156;;PIO XII;60130-530;GLP;19/10/2022;123;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;CE;FORTALEZA;TARCÍSIO MIRANDA PASSOS; 06.865.628/0001-36;RUA MONSENHOR SALAZAR;815;;SÃO JOÃO DO TAUAPE;60130-370;GLP;19/10/2022;125;;R$ / 13 kg;LIQUIGÁS
S;RS;SAO LEOPOLDO;CELANDA COMÉRCIO E REPRESENTAÇÕES LTDA.; 01.634.421/0001-37;AVENIDA SÃO BORJA;936;;RIO BRANCO;93032-000;GLP;19/10/2022;100;;R$ / 13 kg;LIQUIGÁS
S;RS;SAPIRANGA;COMERCIAL DE GÁS JN LTDA; 05.467.896/0001-37;RUA RUA DA BANDEIRA;71;;SÃO LUIZ;93800-000;GLP;19/10/2022;110;;R$ / 13 kg;LIQUIGÁS
S;RS;SAPIRANGA;DISTRIBUIDORA DE GAS ENGELMANN LTDA - ME; 07.756.800/0001-86;RUA JOÃO GOULART;293;;SÃO LUIZ;93800-000;GLP;19/10/2022;110;;R$ / 13 kg;CONSIGAZ
S;SC;CHAPECO;BRAVAGÁS COMÉRCIO DE GLP LTDA.; 08.039.892/0001-46;RUA FELIPE SCHMIDT;75;E;BELA VISTA;89804-350;GLP;19/10/2022;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;NOVO HAMBURGO;NELSON ANTONIO LUBENOV; 06.369.372/0001-76;RUA RIO IGUACU;16;;LIBERDADE;93332-370;GLP;19/10/2022;96;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;CACAPAVA;TEREZINHA GARCIA PENA; 45.190.881/0001-99;AVENIDA DA SAUDADE;178;;CENTRO;12282-480;GLP;19/10/2022;89,99;;R$ / 13 kg;BRANCA
SE;SP;CACAPAVA;MARQUES & MARQUES COMÉRCIO DE GÁS LTDA. - ME.; 01.019.351/0002-98;RUA GRAFINO MENDES DO PRADO;10;;VILA SANTA ISABEL;12284-380;GLP;19/10/2022;99,99;;R$ / 13 kg;ULTRAGAZ
CO;GO;GOIANIA;ALE COMERCIAL DE GAS LTDA.; 07.991.109/0001-87;AVENIDA PRESIDENTE WASHINGTON LUIZ;316;QD. 45 LT. 3;JARDIM PRESIDENTE;74353-500;GLP;19/10/2022;105;;R$ / 13 kg;ULTRAGAZ
SE;SP;SOROCABA;REGIANE APARECIDA MARIANO SANTANA GLP - ME; 06.788.628/0001-80;AVENIDA DOUTOR AMERICO FIGUEIREDO;576;;JARDIM SIMUS;18055-131;GLP;19/10/2022;99,99;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;ENTREGAS COMÉRCIO DE GÁS E ÁGUA MINERAL LTDA.; 08.147.709/0001-26;RUA PROFESSOR JOÃO SOARES BARCELOS;2766;;BOQUEIRÃO;81670-080;GLP;19/10/2022;99,9;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;ELINES DE OLIVEIRA MENDONCA DOS SANTOS; 07.738.419/0001-94;ESTRADA MUNICIPAL DO BARREIRO;2085;;SAO GONCALO;12092-000;GLP;19/10/2022;89,99;;R$ / 13 kg;BRANCA
S;RS;GRAVATAI;IDEL DIAS PIRES; 02.602.460/0001-15;AVENIDA JOSE LOUREIRO DA SILVA;2535;;SANTA LUZIA;94010-000;GLP;19/10/2022;103;;R$ / 13 kg;COPA ENERGIA
SE;SP;TAUBATE;ANGELICA APARECIDA WARLEI FERRAZ - ME.; 07.829.848/0001-77;AVENIDA MONS ANTONIO DO NASCIMENTO CASTRO;543;;VILA SÃO JOSÉ;12070-350;GLP;19/10/2022;108;;R$ / 13 kg;COPA ENERGIA
SE;SP;SAO JOSE DO RIO PRETO;ROBERIO AMATO - ME; 07.025.962/0001-44;RUA DOUTORALBERTO ANDALO;943;ANEXO 01;CENTRO (ENGENHEIRO SCHMITT);15104-016;GLP;19/10/2022;110;;R$ / 13 kg;BRANCA
SE;SP;TAUBATE;JOÃO PAULO DA COSTA - ME; 08.365.374/0001-12;ESTRADA DO BARREIRO;5619;;SÃO GONÇALO;12092-000;GLP;19/10/2022;95;;R$ / 13 kg;BRANCA
SE;SP;CACAPAVA;LUCIANO MAMEDE - ME; 07.046.738/0001-39;RUA DO PORTO;391;;JARDIM RAFAEL;12288-560;GLP;19/10/2022;95;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;CACAPAVA;A A LOPES MARQUES GÁS ME; 03.899.112/0001-14;RUA TENENTE MESQUITA;550;;VILA PANTALEAO;12280-048;GLP;19/10/2022;99,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;AMPARO;LONER COMERCIO DE GAS LIQUEFEITO LTDA; 05.601.929/0001-90;AVENIDA ITALIA;315;;JD CAMANDOCAIA;13905-170;GLP;19/10/2022;120;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;T P DA SILVA PINHEIRO; 08.228.586/0001-58;AVENIDA JOAQUIM NELSON;1777;;ITARARE;64078-600;GLP;19/10/2022;120;;R$ / 13 kg;BAHIANA
S;RS;NOVO HAMBURGO;JOEL GUIMARAES OLIVEIRA; 08.854.729/0001-37;RUA CERPA;71;;LIBERDADE;93330-240;GLP;19/10/2022;100;;R$ / 13 kg;BRANCA
SE;SP;VOTUPORANGA;JOSÉ VALTER BONI - ME.; 04.380.998/0001-58;RUA PADRE IZIDORO CORDEIRO PARANHOS;2412;;CHÁCARA AVIAÇÃO;15502-225;GLP;19/10/2022;105;;R$ / 13 kg;LIQUIGÁS
N;RR;BOA VISTA;FRANCISCO PEREIRA COSTA; 00.510.837/0001-80;RUA LAURA PINHEIRO MAIA;1235;;PINTOLANDIA;69316-738;GLP;19/10/2022;128;;R$ / 13 kg;FOGAS
SE;SP;TAUBATE;RAYMUNDO GUEDES BARBOSA MARTINS - ME; 08.289.025/0001-69;AVENIDA OSVALDO ARANHA;266;;TERRA NOVA;12082-800;GLP;19/10/2022;110;;R$ / 13 kg;BRANCA
NE;CE;FORTALEZA;M A COMÉRCIO DE GÁS LTDA. EPP; 08.902.789/0001-88;AVENIDA DESEMBARGADOR COLOMBO DE SOUSA;300;;VARJOTA;60175-410;GLP;19/10/2022;108;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;RS;ESTEIO;COMERCIO DE GÁS DIMERHARDT LTDA.; 09.023.281/0001-72;RUA FERNANDO FERRARI;165;;CENTRO;93260-970;GLP;19/10/2022;105;;R$ / 13 kg;ULTRAGAZ
SE;MG;ITUIUTABA;PAULO VICENTE DO NASCIMENTO; 03.491.872/0001-98;RUA ZERO;1167;;NATAL;38300-050;GLP;19/10/2022;100;;R$ / 13 kg;BRANCA
S;RS;NOVO HAMBURGO;COMERCIAL DE GAS MAKEWITZ LTDA; 07.534.457/0001-25;RUA ONZE DE JUNHO;500;;OPERARIO;93315-130;GLP;19/10/2022;98;;R$ / 13 kg;LIQUIGÁS
SE;RJ;RIO DE JANEIRO;SINVALDYR COMÉRCIO E TRANSPORTE DE GÁS LTDA.; 68.664.358/0001-52;RUA ALCINA;140;;MADUREIRA;21310-230;GLP;19/10/2022;100;;R$ / 13 kg;ULTRAGAZ
SE;SP;VOTUPORANGA;MIRIAN P. B. MENANDRO GÁS - ME; 09.365.616/0001-30;AVENIDA EMILIO ARROYO HERNANDES;2800;;POZZOBON;15503-027;GLP;19/10/2022;115;;R$ / 13 kg;BRANCA
